Timestamp_Seconds,Multimeter_Temp,Micro_Temp,Difference,Status
517.8,130.0,138.7,-8.699999999999989,Cooling
518.0,130.0,138.5,-8.5,Cooling
518.2,130.0,139.0,-9.0,Cooling
518.5,130.0,138.8,-8.800000000000011,Cooling
518.8,130.0,138.0,-8.0,Cooling
519.0,130.0,138.5,-8.5,Cooling
519.2,130.0,138.5,-8.5,Cooling
519.5,130.0,138.8,-8.800000000000011,Cooling
519.8,130.0,138.9,-8.900000000000006,Cooling
520.0,130.0,137.9,-7.900000000000006,Cooling
520.2,130.0,138.8,-8.800000000000011,Cooling
520.5,130.0,137.6,-7.599999999999994,Cooling
520.8,130.0,138.3,-8.300000000000011,Cooling
521.0,130.0,137.8,-7.800000000000011,Cooling
521.2,130.0,139.3,-9.300000000000011,Cooling
521.5,130.0,137.2,-7.199999999999989,Cooling
521.8,130.0,139.0,-9.0,Cooling
522.0,130.0,138.3,-8.300000000000011,Cooling
522.2,130.0,138.0,-8.0,Cooling
522.5,130.0,137.3,-7.300000000000011,Cooling
522.8,130.0,137.1,-7.099999999999994,Cooling
523.0,130.0,138.0,-8.0,Cooling
523.2,130.0,136.8,-6.800000000000011,Cooling
523.5,130.0,136.2,-6.199999999999989,Cooling
523.8,130.0,134.9,-4.900000000000006,Cooling
524.0,130.0,133.4,-3.4000000000000057,Cooling
524.2,130.0,132.0,-2.0,Cooling
524.5,130.0,130.5,-0.5,Cooling
524.8,130.0,128.6,1.4000000000000057,Cooling
525.0,130.0,126.6,3.4000000000000057,Cooling
525.2,130.0,126.4,3.5999999999999943,Cooling
525.5,130.0,127.2,2.799999999999997,Cooling
525.8,130.0,125.4,4.599999999999994,Cooling
526.0,130.0,124.2,5.799999999999997,Cooling
526.2,130.0,123.8,6.200000000000003,Cooling
526.5,130.0,123.4,6.599999999999994,Cooling
526.8,130.0,121.4,8.599999999999994,Cooling
527.0,130.0,120.0,10.0,Cooling
527.2,130.0,118.2,11.799999999999997,Cooling
527.5,130.0,115.5,14.5,Cooling
527.8,130.0,113.2,16.799999999999997,Cooling
528.0,130.0,112.2,17.799999999999997,Cooling
528.2,130.0,110.4,19.599999999999994,Cooling
528.5,130.0,109.3,20.700000000000003,Cooling
528.8,130.0,107.9,22.099999999999994,Cooling
529.0,130.0,106.7,23.299999999999997,Cooling
529.2,130.0,107.0,23.0,Cooling
529.5,130.0,105.7,24.299999999999997,Cooling
529.8,130.0,102.2,27.799999999999997,Cooling
530.0,130.0,100.0,30.0,Cooling
530.2,130.0,98.4,31.599999999999994,Cooling
530.5,130.0,96.3,33.7,Cooling
530.8,130.0,94.1,35.900000000000006,Cooling
531.0,130.0,93.5,36.5,Cooling
531.2,130.0,92.6,37.400000000000006,Cooling
531.5,130.0,90.4,39.599999999999994,Cooling
531.8,130.0,89.6,40.400000000000006,Cooling
532.0,130.0,88.7,41.3,Cooling
532.2,130.0,87.7,42.3,Cooling
532.5,130.0,87.7,42.3,Cooling
532.8,130.0,86.5,43.5,Cooling
533.0,130.0,85.6,44.400000000000006,Cooling
533.2,130.0,84.7,45.3,Cooling
533.5,130.0,83.7,46.3,Cooling
533.8,130.0,82.6,47.400000000000006,Cooling
534.0,130.0,81.8,48.2,Cooling
534.2,130.0,80.9,49.099999999999994,Cooling
534.5,130.0,80.1,49.900000000000006,Cooling
534.8,130.0,79.3,50.7,Cooling
535.0,130.0,79.1,50.900000000000006,Cooling
535.2,130.0,78.4,51.599999999999994,Cooling
535.5,130.0,77.4,52.599999999999994,Cooling
535.8,130.0,76.9,53.099999999999994,Cooling
536.0,130.0,75.5,54.5,Cooling
536.2,130.0,74.5,55.5,Cooling
536.5,130.0,73.5,56.5,Cooling
536.8,130.0,73.0,57.0,Cooling
537.0,130.0,72.2,57.8,Cooling
537.2,130.0,71.7,58.3,Cooling
537.5,130.0,72.3,57.7,Cooling
537.8,130.0,70.9,59.099999999999994,Cooling
538.0,130.0,69.5,60.5,Cooling
538.2,130.0,68.3,61.7,Cooling
538.5,130.0,68.3,61.7,Cooling
538.8,130.0,67.4,62.599999999999994,Cooling
539.0,130.0,67.0,63.0,Cooling
539.2,130.0,67.1,62.900000000000006,Cooling
539.5,130.0,66.0,64.0,Cooling
539.8,130.0,64.9,65.1,Cooling
540.0,130.0,63.9,66.1,Cooling
540.2,130.0,63.5,66.5,Cooling
540.5,130.0,63.5,66.5,Cooling
540.8,130.0,62.2,67.8,Cooling
541.0,130.0,61.3,68.7,Cooling
541.2,130.0,61.3,68.7,Cooling
541.5,130.0,61.3,68.7,Cooling
541.8,130.0,60.6,69.4,Cooling
542.0,130.0,59.8,70.2,Cooling
542.2,170.0,31.5,138.5,Cooling
542.5,170.0,32.9,137.1,Cooling
542.8,170.0,32.0,138.0,Cooling
543.0,170.0,32.7,137.3,Cooling
543.2,170.0,32.4,137.6,Cooling
543.5,170.0,33.5,136.5,Cooling
543.8,170.0,33.4,136.6,Cooling
544.0,170.0,30.9,139.1,Cooling
544.2,170.0,31.0,139.0,Cooling
544.5,170.0,32.1,137.9,Cooling
544.8,170.0,32.2,137.8,Cooling
545.0,170.0,31.8,138.2,Cooling
545.2,170.0,31.9,138.1,Cooling
545.5,170.0,31.3,138.7,Cooling
545.8,170.0,31.6,138.4,Cooling
546.0,170.0,32.5,137.5,Cooling
